run_id,condition,rt,stimulus,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject,chinFirst,choiceTask_amountLeftFirst,webcam_label,webcam_fps,webcam_height,webcam_width,button_pressed,window_width,window_height,responses,chin,success,x_pos,y_pos,task_nr,et_data,trial_duration,option_topLeft,option_bottomLeft,option_topRight,option_bottomRight,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version
9,1,null,"""",null,html-keyboard-response,381,1319426,0.0-33.0-4.0-0.38,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,null,"<div style=""left: 50%; top: 50%; font-size:60px;"">+</div>",null,html-keyboard-response,382,1320928,0.0-33.0-4.0-1.38,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,1595,"""",38,eyetracking-choice,383,1322538,0.0-33.0-4.0-2.38,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""",1920,1080,"""",1,"""","""","""",3,"[{""x"":0.2880208333333333,""y"":0.31759259259259265,""t"":1234620},{""x"":0.28802083333333334,""y"":0.31759259259259265,""t"":1234706},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1234798},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1234883},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1234958},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1235029},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1235107},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1235181},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1235259},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1235333},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1235406.0000000002},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1235479},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1235550},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1235621},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1235697},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1235781.0000000002},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1235851},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1235925},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1235997},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1236071},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1236144}]",null,"30 days",Today,$4,$1,"2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,null,"""",null,html-keyboard-response,384,1324040,0.0-33.0-4.0-0.39,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,null,"<div style=""left: 50%; top: 50%; font-size:60px;"">+</div>",null,html-keyboard-response,385,1325554,0.0-33.0-4.0-1.39,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,1868,"""",38,eyetracking-choice,386,1327427,0.0-33.0-4.0-2.39,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""",1920,1080,"""",1,"""","""","""",3,"[{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1239236},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1239328},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1239405},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1239480},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1239557},{""x"":0.2880208333333334,""y"":0.3175925925925926,""t"":1239630},{""x"":0.2880208333333334,""y"":0.31759259259259254,""t"":1239713},{""x"":0.28802083333333334,""y"":0.31759259259259254,""t"":1239787},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1239860},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1239934},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1240005},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1240077},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1240150},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1240231},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1240304},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1240374},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1240447},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1240521},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1240595},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1240666.0000000002},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1240745},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1240817},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1240892},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1240963},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1241033}]",null,"15 days",Today,$4,$1.5,"2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,null,"<div style=""font-size:18px;""><p>Now, the left and right side of the amount and time information are <strong>switched, </strong><br> with amount on the left and time on the right side.</p> </div>",null,html-keyboard-response,387,1330442,0.0-33.0-5.0,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,null,"""",null,html-keyboard-response,388,1331945,0.0-33.0-6.0-0.0,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,null,"<div style=""left: 50%; top: 50%; font-size:60px;"">+</div>",null,html-keyboard-response,389,1333461,0.0-33.0-6.0-1.0,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,2472,"""",40,eyetracking-choice,390,1335937,0.0-33.0-6.0-2.0,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""",1920,1080,"""",1,"""","""","""",3,"[{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1247142},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1247236},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1247310.0000000002},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1247387.0000000002},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1247466},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1247536},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1247612},{""x"":0.2880208333333333,""y"":0.3175925925925926,""t"":1247694},{""x"":0.2880208333333333,""y"":0.31759259259259265,""t"":1247766},{""x"":0.28802083333333334,""y"":0.31759259259259265,""t"":1247839.0000000002},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1247918},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1247993.0000000002},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1248065},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1248140},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1248214.0000000002},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1248287},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1248359},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1248436},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1248512.0000000002},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1248585},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1248656.0000000002},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1248728},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1248802},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1248875},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1248955},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1249027},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1249101},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1249175},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1249245},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1249317},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1249392},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1249469},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1249542}]",null,"50 cent",$4.5,Today,"30 days","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,null,"""",null,html-keyboard-response,391,1337454,0.0-33.0-6.0-0.1,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,null,"<div style=""left: 50%; top: 50%; font-size:60px;"">+</div>",null,html-keyboard-response,392,1338956,0.0-33.0-6.0-1.1,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,2503,"""",40,eyetracking-choice,393,1341473,0.0-33.0-6.0-2.1,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""",1920,1080,"""",1,"""","""","""",3,"[{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1252648},{""x"":0.2880208333333334,""y"":0.3175925925925926,""t"":1252742},{""x"":0.2880208333333334,""y"":0.31759259259259254,""t"":1252835},{""x"":0.28802083333333334,""y"":0.31759259259259254,""t"":1252916.0000000002},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1252992},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1253068},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1253140},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1253212},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1253285},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1253359},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1253435.0000000002},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1253506},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1253579.0000000002},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1253653},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1253726},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1253806},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1253881},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1253956},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1254029},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1254100},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1254182},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1254258},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1254328},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1254400},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1254477},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1254550},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1254626},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1254704.0000000002},{""x"":0.2880208333333333,""y"":0.3175925925925926,""t"":1254777},{""x"":0.2880208333333333,""y"":0.31759259259259265,""t"":1254852},{""x"":0.28802083333333334,""y"":0.31759259259259265,""t"":1254924},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1254995},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1255077}]",null,$1.5,$4,Today,"7 days","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,null,"""",null,html-keyboard-response,394,1342975,0.0-33.0-6.0-0.2,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,null,"<div style=""left: 50%; top: 50%; font-size:60px;"">+</div>",null,html-keyboard-response,395,1344489,0.0-33.0-6.0-1.2,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,1869,"""",40,eyetracking-choice,396,1346361,0.0-33.0-6.0-2.2,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""",1920,1080,"""",1,"""","""","""",3,"[{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1258169},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1258249},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1258325},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1258402},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1258480},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1258553},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1258628},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1258705},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1258781.0000000002},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1258853},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1258926.0000000002},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1259000},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1259074},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1259145},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1259225},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1259299},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1259373},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1259445.0000000002},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1259515},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1259593},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1259671},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1259745},{""x"":0.2880208333333334,""y"":0.3175925925925926,""t"":1259818},{""x"":0.2880208333333334,""y"":0.31759259259259254,""t"":1259890},{""x"":0.28802083333333334,""y"":0.31759259259259254,""t"":1259966}]",null,$2.5,$4,Today,"30 days","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,null,"""",null,html-keyboard-response,397,1347880,0.0-33.0-6.0-0.3,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,null,"<div style=""left: 50%; top: 50%; font-size:60px;"">+</div>",null,html-keyboard-response,398,1349381,0.0-33.0-6.0-1.3,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,1225,"""",40,eyetracking-choice,399,1350621,0.0-33.0-6.0-2.3,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""",1920,1080,"""",1,"""","""","""",3,"[{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1263073},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1263155},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1263244},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1263329.0000000002},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1263403},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1263474.0000000002},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1263554},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1263628},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1263702},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1263772.0000000002},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1263849.0000000002},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1263923},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1263995},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1264075},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1264149},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1264225}]",null,$1.5,$5,Today,"90 days","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,null,"""",null,html-keyboard-response,400,1352123,0.0-33.0-6.0-0.4,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,null,"<div style=""left: 50%; top: 50%; font-size:60px;"">+</div>",null,html-keyboard-response,401,1353624,0.0-33.0-6.0-1.4,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,1446,"""",40,eyetracking-choice,402,1355087,0.0-33.0-6.0-2.4,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""",1920,1080,"""",1,"""","""","""",3,"[{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1267318},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1267409},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1267498},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1267579.0000000002},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1267656.0000000002},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1267729},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1267803},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1267876},{""x"":0.2880208333333333,""y"":0.3175925925925926,""t"":1267953},{""x"":0.2880208333333333,""y"":0.31759259259259265,""t"":1268027},{""x"":0.28802083333333334,""y"":0.31759259259259265,""t"":1268107},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1268181},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1268252.0000000002},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1268323},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1268394},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1268468},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1268543},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1268617},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1268689}]",null,$2,$4,Today,"7 days","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,null,"""",null,html-keyboard-response,403,1356588,0.0-33.0-6.0-0.5,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,null,"<div style=""left: 50%; top: 50%; font-size:60px;"">+</div>",null,html-keyboard-response,404,1358103,0.0-33.0-6.0-1.5,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,2187,"""",40,eyetracking-choice,405,1360293,0.0-33.0-6.0-2.5,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""",1920,1080,"""",1,"""","""","""",3,"[{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1271783},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1271881},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1271957},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1272037},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1272113},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1272184},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1272259},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1272336},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1272409},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1272480},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1272554},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1272634},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1272709},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1272780},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1272854},{""x"":0.2880208333333334,""y"":0.31759259259259265,""t"":1272928},{""x"":0.2880208333333334,""y"":0.3175925925925926,""t"":1273003},{""x"":0.2880208333333334,""y"":0.31759259259259254,""t"":1273084},{""x"":0.28802083333333334,""y"":0.31759259259259254,""t"":1273158},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1273231},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1273303},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1273374},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1273455},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1273530},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1273601},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1273673},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1273747},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1273818},{""x"":0.2880208333333333,""y"":0.31759259259259254,""t"":1273893}]",null,$3,$4,Today,"90 days","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
9,1,null,"""",null,html-keyboard-response,406,1361809,0.0-33.0-6.0-0.6,299,0,0,"FaceTime HD-Kamera (integriert)",29.969999313354492,480,640,"""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","2021-01-17 11:01:37",,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15",Macintosh,Safari,14.0.2,"OS X",10_15_6
